,id,target,disposition,period,t0,duration
5661,K03969.01,0,FALSE POSITIVE,0.73619448,132.08341,1.1148
5662,K03970.01,0,FALSE POSITIVE,10.18670759,132.51843,7.498
5663,K03971.01,0,FALSE POSITIVE,365.994154,217.68143,13.071
5664,K03972.01,0,FALSE POSITIVE,0.54028956,131.85133,3.619
5665,K01673.01,0,FALSE POSITIVE,2.49047468,133.44225,2.2003
5666,K01674.01,0,FALSE POSITIVE,2.17257963,133.00429,1.5794
5667,K01676.01,0,FALSE POSITIVE,3.307669761,131.56743,1.672
5668,K01678.01,0,FALSE POSITIVE,3.183961388,132.865355,3.7875
5669,K07837.01,0,FALSE POSITIVE,48.507991,148.3182,8.984
5670,K01679.01,0,FALSE POSITIVE,0.759766456,131.7904,5.323
5671,K01785.01,0,FALSE POSITIVE,1.219034472,132.100235,2.151
5672,K01954.01,0,FALSE POSITIVE,7.37339245,134.0101,2.883
5673,K01742.01,0,FALSE POSITIVE,4.70847097,134.153065,6.0503
5674,K01806.01,0,FALSE POSITIVE,2.404556949,131.67616,7.4918
5675,K07850.01,0,CANDIDATE,66.119119,145.2356,3.086
5676,K01745.01,0,CANDIDATE,0.982090079,131.701452,1.44892
5677,K01795.01,0,FALSE POSITIVE,2.972047661,133.24987,1.198
5678,K02362.01,0,FALSE POSITIVE,2.237180102,133.68185,1.4734
5679,K02391.01,0,FALSE POSITIVE,0.93374232,131.52477,6.552
5680,K02394.01,0,FALSE POSITIVE,134.76308997,131.94463,8.77
5681,K02396.01,0,FALSE POSITIVE,0.495434094,133.458716,1.2496
5682,K02446.01,0,FALSE POSITIVE,8.48031302,135.86745,5.988
5683,K00439.02,0,FALSE POSITIVE,5.40534383,131.8513595,2.32
5684,K02480.01,0,CANDIDATE,0.66682654,133.041202,0.7847
5685,K03973.01,0,FALSE POSITIVE,0.882131829,131.900716,6.8106
5686,K03974.01,0,FALSE POSITIVE,0.489682339,131.5738141,1.7495
5687,K03975.01,1,CONFIRMED,364.751562,135.47514,13.057
5688,K03976.01,0,FALSE POSITIVE,2.189098506,132.080937,5.1498
5689,K03977.01,0,FALSE POSITIVE,0.7088055,132.168239,3.6789
5690,K01682.01,0,FALSE POSITIVE,88.821421,160.4918,9.35
5691,K01689.01,0,FALSE POSITIVE,1.507761203,132.942717,3.096
5692,K01690.01,0,FALSE POSITIVE,1.506019633,133.02809,2.408
5693,K07838.01,0,FALSE POSITIVE,0.572513875,131.776,2.353
5694,K01691.01,0,FALSE POSITIVE,35.14578122,136.493569,2.253
5695,K01694.01,0,FALSE POSITIVE,3.690317047,131.542094,1.3784
5696,K01846.01,1,CONFIRMED,105.9566815,182.05127,6.9988
5697,K01966.01,0,FALSE POSITIVE,2.95600563,134.06322,2.6717
5698,K01796.01,0,FALSE POSITIVE,11.805707539,133.050811,2.0494
5699,K07851.01,0,FALSE POSITIVE,25.3710555,141.8015,3.739
5700,K01957.01,0,CANDIDATE,1.38680229,132.532038,1.7065
5701,K01827.01,0,FALSE POSITIVE,8.58966893,132.01936,6.962
5702,K01823.01,0,FALSE POSITIVE,4.468456599,138.741584,1.4195
5703,K02500.01,0,FALSE POSITIVE,0.933754669,132.44306,4.048
5704,K02502.01,0,FALSE POSITIVE,86.79876649,199.89506,2.99
5705,K02515.01,0,FALSE POSITIVE,164.57506747,222.03648,9.57
5706,K02568.01,0,FALSE POSITIVE,1.71030803,131.6107,2.718
5707,K02570.01,0,FALSE POSITIVE,79.9201319,197.21721,4.482
5708,K02575.01,0,FALSE POSITIVE,199.3113,172.4242,6.43
5709,K02584.01,0,FALSE POSITIVE,157.82131,137.7418,12.42
5710,K03978.01,0,FALSE POSITIVE,2.28612573,133.53049,12.408
5711,K02162.02,0,CANDIDATE,199.66876,131.609,8.996
5712,K03979.01,0,FALSE POSITIVE,1.33254971,132.05415,4.69
5713,K03980.01,0,FALSE POSITIVE,0.469334634,131.736456,0.8864
5714,K03981.01,0,FALSE POSITIVE,0.849277809,132.17649,3.137
5715,K01695.01,1,CONFIRMED,71.4523167,148.80814,6.276
5716,K01696.01,0,FALSE POSITIVE,1.752564549,132.71889,3.503
5717,K07839.01,0,FALSE POSITIVE,0.566816802,131.77983,1.981
5718,K01697.01,0,FALSE POSITIVE,1.752553762,132.72735,3.877
5719,K01698.01,0,FALSE POSITIVE,2.065351521,133.15601,2.661
5720,K01699.01,0,FALSE POSITIVE,2.253551793,132.4798,3.66
5721,K01981.01,1,CONFIRMED,1.06378861,131.52465,1.072
5722,K01926.01,0,FALSE POSITIVE,123.11494773,172.26301,17.24
5723,K01896.01,0,FALSE POSITIVE,1.854493861,132.49056,4.2367
5724,K07852.01,0,FALSE POSITIVE,1.020713389,132.20309,0.873
5725,K01763.01,0,FALSE POSITIVE,2.1990638,133.06948,3.197
5726,K01807.01,0,FALSE POSITIVE,132.1331011,149.17288,26.715
5727,K01999.01,0,FALSE POSITIVE,1.120646438,131.59197,1.7664
5728,K02653.01,0,FALSE POSITIVE,1.710279417,131.61739,2.252
5729,K02661.01,0,FALSE POSITIVE,65.238281,158.9557,5.756
5730,K07817.01,0,FALSE POSITIVE,0.56679641,131.8085,2.324
5731,K02663.01,1,CONFIRMED,9.88736642,139.52781,4.23
5732,K02728.01,1,CONFIRMED,42.3520039,131.61246,7.773
5733,K02742.01,1,CONFIRMED,0.789160884,131.50545,0.9268
5734,K03982.01,0,FALSE POSITIVE,2.399081606,133.06425,4.384
5735,K03983.01,0,FALSE POSITIVE,5.14072621,135.0222,27.24
5736,K07829.01,0,FALSE POSITIVE,0.566798545,131.8431,5.224
5737,K03984.01,1,CONFIRMED,1.44445234,132.80685,0.9753
5738,K03985.01,0,FALSE POSITIVE,3.55653637,133.5172,8.7
5739,K03986.01,0,FALSE POSITIVE,9.60853601,137.74499,3.672
5740,K03987.01,0,FALSE POSITIVE,0.933747751,131.52218,3.9236
5741,K01703.01,0,FALSE POSITIVE,3.17463577,132.24293,10.988
5742,K07840.01,0,FALSE POSITIVE,0.902222843,131.7156501,2.0516
5743,K01709.01,0,FALSE POSITIVE,22.4685309,148.4968,3.034
5744,K01712.01,0,FALSE POSITIVE,10.16104834,141.51593,3.0448
5745,K01714.01,0,FALSE POSITIVE,2.743978797,133.76412,6.442
5746,K01719.01,0,FALSE POSITIVE,1.332561398,132.0511,4.103
5747,K01963.01,0,CANDIDATE,12.89623554,136.82697,2.625
5748,K07853.01,0,FALSE POSITIVE,364.14397,376.4124,15.37
5749,K01887.01,0,FALSE POSITIVE,21.78769087,136.69645,4.498
5750,K01804.01,1,CONFIRMED,5.90741476,133.93511,1.016
5751,K01774.01,0,FALSE POSITIVE,2.368173896,133.81015,2.346
5752,K02015.01,0,FALSE POSITIVE,5.73865933,136.91835,4.051
5753,K01771.01,0,FALSE POSITIVE,91.05641908,204.836321,6.7282
5754,K07818.01,0,CANDIDATE,2.52443998,133.77012,2.369
5755,K02793.01,1,CONFIRMED,4.49686066,134.20642,1.7306
5756,K02796.01,0,CANDIDATE,0.5374094,131.49675,1.2039
5757,K02806.01,1,CONFIRMED,24.7543849,140.20732,3.39
5758,K02814.01,0,FALSE POSITIVE,0.475068516,131.8191,0.8552
5759,K02818.01,0,FALSE POSITIVE,1.79683793,134.83029,7.911
5760,K02843.01,0,FALSE POSITIVE,187.51251276,178.10516,8.05
5761,K03988.01,0,FALSE POSITIVE,12.425484,133.99,28.0218
5762,K02163.02,1,CONFIRMED,17.7838298,146.91035,3.997
5763,K03989.01,0,FALSE POSITIVE,1.204529346,131.93613,1.62
5764,K03990.01,0,FALSE POSITIVE,2.15839583,131.89506,8.09
5765,K03991.01,0,CANDIDATE,1.570592397,131.530377,0.623
5766,K07841.01,0,FALSE POSITIVE,371.1495,415.4245,15.855
5767,K01635.01,0,FALSE POSITIVE,3.374684854,131.769948,4.48335
5768,K01636.01,0,FALSE POSITIVE,2.61841046,136.66312,3.304
5769,K01638.01,0,FALSE POSITIVE,4.593594819,134.889552,2.6391
5770,K01639.01,0,FALSE POSITIVE,125.0426,240.291,8.99
5771,K01640.01,0,FALSE POSITIVE,6.17039154,354.54497,2.116
5772,K01642.01,0,FALSE POSITIVE,0.364860478,132.07029,1.4736
5773,K01947.01,0,CANDIDATE,6.422943288,135.55302,1.0815
5774,K01983.01,0,FALSE POSITIVE,6.90522317,137.02059,3.533
5775,K02041.01,0,FALSE POSITIVE,1.5259105,132.7061,3.114
5776,K02139.01,0,FALSE POSITIVE,4.27121961,132.10466,2.9283
5777,K02141.01,0,CANDIDATE,1.306984786,131.529128,1.194
5778,K07819.01,0,FALSE POSITIVE,0.769358923,131.57827,1.5364
5779,K02591.01,0,FALSE POSITIVE,0.755109106,132.56239,2.967
5780,K02599.01,0,FALSE POSITIVE,25.3239215,138.49766,70.405
5781,K02612.01,0,CANDIDATE,4.61225043,133.86134,2.695
5782,K02614.01,1,CONFIRMED,7.99022379,132.268,3.273
5783,K02630.01,0,FALSE POSITIVE,4.1749166,134.1713,4.828
5784,K07830.01,0,FALSE POSITIVE,0.56678694,131.82489,1.959
5785,K03992.01,0,FALSE POSITIVE,0.73094701,132.22433,4.223
5786,K03993.01,0,FALSE POSITIVE,0.686994057,131.661024,3.5252
5787,K03994.01,0,FALSE POSITIVE,1.324247867,131.51043,1.4759
5788,K03995.01,0,FALSE POSITIVE,0.780632043,132.190835,1.4109
5789,K03996.01,0,FALSE POSITIVE,0.730947169,132.22192,4.396
5790,K01645.01,0,FALSE POSITIVE,41.16676097,158.917777,2.2133
5791,K01652.01,0,FALSE POSITIVE,1.083736642,134.1369208,1.57912
5792,K01653.01,0,FALSE POSITIVE,2.45570369,133.03195,3.1
5793,K01735.01,0,FALSE POSITIVE,0.64234875,131.910695,1.3699
5794,K01729.01,0,FALSE POSITIVE,5.204286663,135.885314,6.2598
5795,K01730.01,0,FALSE POSITIVE,6.352090869,134.2069907,3.88771
5796,K02142.01,0,FALSE POSITIVE,1.877350712,132.26591,1.7478
5797,K02157.01,0,FALSE POSITIVE,2.11552348,134.09961,6.712
5798,K02161.01,0,FALSE POSITIVE,2.84573962,134.27578,7.28
5799,K02165.01,0,FALSE POSITIVE,7.01476115,136.88345,3.945
5800,K02170.01,0,FALSE POSITIVE,0.941603153,132.976171,1.1886
5801,K02176.01,0,FALSE POSITIVE,24.40213373,149.47431,12.57
5802,K07821.01,0,FALSE POSITIVE,1.13357304,131.8204,2.849
5803,K02772.01,0,FALSE POSITIVE,0.643468999,131.83868,1.1108
5804,K02782.01,0,FALSE POSITIVE,112.645961,182.99824,7.037
5805,K02783.01,0,FALSE POSITIVE,0.526887517,131.86561,0.8971
5806,K02784.01,0,FALSE POSITIVE,4.14244748,132.907,2.203
5807,K02788.01,0,FALSE POSITIVE,0.777663575,131.52537,1.1741
5808,K03997.01,0,FALSE POSITIVE,0.552834211,131.75468,1.2887
5809,K03998.01,0,FALSE POSITIVE,0.758354475,132.623984,4.56811
5810,K02167.03,1,CONFIRMED,76.5369531,164.15644,5.574
5811,K03999.01,0,FALSE POSITIVE,3.43525124,132.6333,4.509
5812,K04000.01,0,FALSE POSITIVE,0.962828092,132.20697,4.411
5813,K07842.01,0,CANDIDATE,3.11141514,132.4992,3.074
5814,K01734.01,0,FALSE POSITIVE,1.878156188,136.2716,2.058
5815,K01987.01,0,FALSE POSITIVE,7.81153999,136.33101,5.984
5816,K01949.01,0,FALSE POSITIVE,0.993488979,131.607354,1.9694
5817,K01759.01,0,FALSE POSITIVE,1.334104585,132.3674913,3.14624
5818,K01994.01,0,FALSE POSITIVE,2.115498574,134.11259,6.738
5819,K07812.01,0,FALSE POSITIVE,3.40076682,131.8405,4.7
5820,K02178.01,0,FALSE POSITIVE,6.49676881,132.17439,2.527
5821,K02184.01,0,FALSE POSITIVE,2.057499811,133.31318,2.569
5822,K02187.01,0,FALSE POSITIVE,10.5856758,136.9685,4.911
5823,K02188.01,0,FALSE POSITIVE,2.69633621,132.99538,5.238
5824,K02190.01,0,FALSE POSITIVE,11.2580745,140.794,23.516
5825,K07822.01,0,FALSE POSITIVE,0.566795586,131.83245,4.124
5826,K02847.01,0,FALSE POSITIVE,1.099291188,131.50242,1.765
5827,K02858.01,0,FALSE POSITIVE,0.47462889,131.54237,1.0194
5828,K02860.01,1,CONFIRMED,103.4269873,220.22869,5.03
5829,K02874.01,0,CANDIDATE,0.352515897,132.01659,1.0525
5830,K02875.01,0,FALSE POSITIVE,0.299697755,132.017121,0.8473
5831,K02879.01,0,CANDIDATE,0.339069751,131.86957,1.1516
5832,K07831.01,0,FALSE POSITIVE,0.56681727,131.7715,1.779
5833,K04001.01,0,FALSE POSITIVE,1.081935491,131.52874,5.136
5834,K04002.01,1,CONFIRMED,0.524175803,131.60105,0.7648
5835,K04003.01,0,FALSE POSITIVE,1.89129881,132.6639,5.294
5836,K04004.01,1,CONFIRMED,4.94330596,135.57568,2.9334
5837,K04005.01,1,CONFIRMED,178.139072,210.11802,9.654
5838,K07843.01,0,CANDIDATE,0.619023176,131.92817,1.496
5839,K01772.01,0,CANDIDATE,120.00336404,250.137832,3.3803
5840,K01766.01,0,FALSE POSITIVE,4.067371428,134.316022,5.8962
5841,K01903.01,0,FALSE POSITIVE,1.540395781,131.99631,1.6305
5842,K01912.01,0,FALSE POSITIVE,32.9045733,141.29325,4.402
5843,K01811.01,0,FALSE POSITIVE,2.46353343,135.3459,2.954
5844,K01791.01,0,FALSE POSITIVE,22.91339043,140.64839,3.94
5845,K02192.01,0,FALSE POSITIVE,1.541350116,132.32528,3.29
5846,K02196.01,0,FALSE POSITIVE,1.205412526,131.93619,1.537
5847,K02197.01,0,FALSE POSITIVE,1.710316235,131.60973,3.614
5848,K02198.01,1,CONFIRMED,23.9210408,139.07872,5.174
5849,K02199.01,1,CONFIRMED,9.03326435,137.17738,2.857
5850,K03932.01,0,FALSE POSITIVE,356.535835,433.62066,5.467
5851,K03933.01,1,CONFIRMED,3.490785878,133.10269,1.4513
5852,K03934.01,0,FALSE POSITIVE,1.92149487,133.2283,1.891
5853,K03935.01,1,CONFIRMED,1.093665854,132.47213,1.4399
5854,K03936.01,0,CANDIDATE,141.608555,190.27633,7.685
5855,K07832.01,0,CANDIDATE,3.6092231,132.463,2.8
5856,K04006.01,0,FALSE POSITIVE,12.4247333,134.0338,16.828
5857,K04007.01,0,CANDIDATE,11.4927112,133.3086,7.764
5858,K04008.01,0,FALSE POSITIVE,70.7511986,175.37157,6.198
5859,K02172.02,0,CANDIDATE,116.583183,246.6275,5.8
5860,K04009.01,1,CONFIRMED,175.13892,296.03778,10.767
5861,K07844.01,0,FALSE POSITIVE,1.302061421,132.56436,1.8238
5862,K01768.01,0,FALSE POSITIVE,55.25178622,144.456513,6.094
5863,K01757.01,0,FALSE POSITIVE,5.548250634,133.219686,6.06772
5864,K01775.01,0,FALSE POSITIVE,4.442520831,133.607376,2.4779
5865,K01936.01,0,FALSE POSITIVE,1.339670241,132.16786,1.895
5866,K01777.01,0,FALSE POSITIVE,2.685223546,133.731821,4.0632
5867,K02203.01,0,FALSE POSITIVE,1.99042642,132.71317,3.083
5868,K02207.01,0,FALSE POSITIVE,67.230028,171.7451,25.01
5869,K02211.01,0,FALSE POSITIVE,0.805259637,132.100758,0.9779
5870,K02050.01,0,FALSE POSITIVE,75.3787816,167.10798,5.268
5871,K02231.01,0,FALSE POSITIVE,2.464160779,131.92201,2.427
5872,K07823.01,0,FALSE POSITIVE,0.566781152,131.85715,3.995
5873,K03936.02,1,CONFIRMED,13.0267964,139.14777,0.785
5874,K03937.01,0,FALSE POSITIVE,4.93129874,134.82009,1.8626
5875,K03938.01,0,FALSE POSITIVE,5.59187448,132.87618,1.6782
5876,K03939.01,0,FALSE POSITIVE,1.88665445,132.3531,1.343
5877,K03940.01,0,FALSE POSITIVE,14.53682228,132.36831,3.195
5878,K07833.01,0,CANDIDATE,172.820248,302.0399,7.343
5879,K04010.01,0,FALSE POSITIVE,1.72853003,131.80572,3.819
5880,K04011.01,0,FALSE POSITIVE,2.19068738,132.01727,4.41
5881,K04012.01,0,FALSE POSITIVE,372.16478,233.7717,11.288
5882,K04013.01,0,FALSE POSITIVE,0.947730124,132.39338,1.1171
5883,K04014.01,1,CONFIRMED,234.240739,210.8122,12.925
5884,K07845.01,0,FALSE POSITIVE,341.01495,448.7233,5.12
5885,K01755.01,0,FALSE POSITIVE,6.14631207,132.74983,3.803
5886,K01991.01,0,FALSE POSITIVE,27.36432337,143.46464,3.545
5887,K01836.01,0,FALSE POSITIVE,10.26231992,133.20719,3.568
5888,K01778.01,0,FALSE POSITIVE,1.519529227,132.55256,5.1675
5889,K01780.01,0,FALSE POSITIVE,6.487525901,137.625165,2.4536
5890,K07813.01,0,FALSE POSITIVE,0.56676437,131.8708,2.326
5891,K02234.01,0,FALSE POSITIVE,2.35197616,131.90696,5.304
5892,K02235.01,0,FALSE POSITIVE,0.861643331,131.80744,2.4318
5893,K02239.01,0,FALSE POSITIVE,12.1097626,140.74725,10.174
5894,K02240.01,0,FALSE POSITIVE,63.909601,136.6718,11.85
5895,K02244.01,0,FALSE POSITIVE,19.7352868,138.58362,5.097
5896,K07824.01,0,FALSE POSITIVE,0.566799125,131.81289,3.072
5897,K02135.02,0,CANDIDATE,20.1890396,142.19429,6.251
5898,K03941.01,0,FALSE POSITIVE,1.061935973,131.723748,3.3177
5899,K03942.01,0,FALSE POSITIVE,1.485898163,132.74414,2.446
5900,K03943.01,1,CONFIRMED,38.5763483,167.85725,19.861
5901,K03944.01,0,FALSE POSITIVE,1.845610523,131.80574,2.337
5902,K07834.01,0,CANDIDATE,7.3812344,137.5646,2.802
5903,K04015.01,1,CONFIRMED,133.303247,167.76042,7.342
5904,K04016.01,1,CONFIRMED,125.4132302,195.62605,2.3241
5905,K04017.01,0,FALSE POSITIVE,21.5702917,137.2647,40.4
5906,K04018.01,0,FALSE POSITIVE,0.868723418,132.08264,1.4617
5907,K00266.01,1,CONFIRMED,25.30893566,171.50611,5.7704
5908,K00065.01,0,FALSE POSITIVE,27.25471993,176.52949,0.73
5909,K00383.01,0,FALSE POSITIVE,34.10787519,183.56881,4.1
5910,K00860.01,0,FALSE POSITIVE,16.61474421,177.04832,2.77
5911,K01789.01,0,FALSE POSITIVE,1.412526202,131.70353,5.49
5912,K01956.01,0,FALSE POSITIVE,2.759573341,131.71354,6.999
5913,K01834.01,0,FALSE POSITIVE,3.79188234,134.1344,2.15
5914,K01995.01,0,FALSE POSITIVE,14.38724729,131.85133,1.9078
5915,K01855.01,0,FALSE POSITIVE,58.4302648,168.30179,7.18
5916,K07814.01,0,FALSE POSITIVE,0.566717263,131.9699708,2.6079
5917,K02249.01,0,FALSE POSITIVE,13.37935853,140.92523,8.809
5918,K02251.01,0,FALSE POSITIVE,13.26255423,136.29135,4.65
5919,K02254.01,0,FALSE POSITIVE,20.5696575,140.25123,4.263
5920,K02258.01,0,FALSE POSITIVE,4.52342256,135.46854,2.531
5921,K02054.01,0,FALSE POSITIVE,22.32423657,134.44763,3.669
5922,K03945.01,0,FALSE POSITIVE,0.723947772,132.06247,2.125
5923,K03946.01,1,CONFIRMED,308.544422,296.0738,18.503
5924,K03947.01,0,FALSE POSITIVE,0.905679492,132.196318,2.1164
5925,K03947.02,0,FALSE POSITIVE,22.735911,144.077,42.435
5926,K03948.01,0,FALSE POSITIVE,0.909310626,131.725419,3.4411
5927,K03949.01,0,FALSE POSITIVE,0.648774274,131.74545,2.643
5928,K00562.01,0,FALSE POSITIVE,32.63286247,177.22208,3.08
5929,K00364.01,0,CANDIDATE,173.92851338,223.7546088,2.64
5930,K00879.01,0,FALSE POSITIVE,25.64384513,177.41892,5.05
5931,K00885.01,0,FALSE POSITIVE,25.58546721,177.07745,2.28
5932,K00589.01,0,FALSE POSITIVE,17.47702,186.5568,54.52
5933,K00594.01,0,FALSE POSITIVE,16.88954693,183.15557,3.41
5934,K00962.01,0,FALSE POSITIVE,26.77891391,186.20963,3.12
5935,K00973.01,0,FALSE POSITIVE,13.33386985,263.78932,6.51
5936,K01026.01,0,FALSE POSITIVE,94.10628163,184.9905063,17.21
5937,K01027.01,0,FALSE POSITIVE,14.71266408,366.02309,4.21
5938,K01131.01,0,FALSE POSITIVE,0.696125302,354.767068,2.0054
5939,K01137.01,0,FALSE POSITIVE,302.38867822,309.18675,3.1229
5940,K01411.01,0,CANDIDATE,305.0762469,294.06794,6.255
5941,K01744.01,0,FALSE POSITIVE,5.24372504,132.7225,17.136
5942,K01740.01,0,FALSE POSITIVE,18.795269797,138.6686066,9.9816
5943,K01918.01,0,FALSE POSITIVE,42.2625935,152.31269,4.465
5944,K01748.01,0,FALSE POSITIVE,3.549386251,134.247174,2.4342
5945,K01943.01,1,CONFIRMED,29.92208104,146.00807,2.7716
5946,K07815.01,0,FALSE POSITIVE,0.566812588,131.79719,3.596
5947,K02262.01,0,FALSE POSITIVE,9.94221873,133.84961,2.453
5948,K02267.01,0,FALSE POSITIVE,9.06557317,135.15009,1.6208
5949,K02268.01,0,FALSE POSITIVE,4.9432827,132.8581,40.01
5950,K02270.01,0,FALSE POSITIVE,7.35390869,132.01829,2.061
5951,K02275.01,0,FALSE POSITIVE,15.7455586,145.54111,13.877
5952,K07825.01,0,FALSE POSITIVE,0.566796615,131.8009,1.999
5953,K02135.03,1,CONFIRMED,8.48651582,138.01698,5.267
5954,K03950.01,0,FALSE POSITIVE,2.189092892,132.082757,5.1128
5955,K03951.01,0,FALSE POSITIVE,2.40435335,133.22999,4.07
5956,K03952.01,0,FALSE POSITIVE,220.9290121,240.81927,7.335
5957,K03953.01,0,FALSE POSITIVE,3.1877519,134.418,14.836
5958,K07835.01,0,CANDIDATE,3.76565247,132.52476,1.557
5959,K01351.01,0,FALSE POSITIVE,10.72396374,357.14874,3.8439
5960,K01195.01,0,FALSE POSITIVE,119.67747,415.4806,32.274
5961,K01483.01,0,FALSE POSITIVE,185.9526325,288.874323,3.5964
5962,K00111.04,0,FALSE POSITIVE,103.62650922,426.3726042,6.89
5963,K01611.01,0,FALSE POSITIVE,41.077590334,173.7358974,6.20583
5964,K01624.01,0,FALSE POSITIVE,2.99540439,132.78128,6.172
5965,K07846.01,0,CANDIDATE,10.5994606,134.8329,9.484
5966,K01817.01,0,FALSE POSITIVE,63.934965,162.84507,12.71
5967,K01869.01,0,FALSE POSITIVE,38.4769457,150.56893,5.825
5968,K01951.01,1,CONFIRMED,37.3228722,152.83532,7.2146
5969,K02030.01,0,FALSE POSITIVE,1.664980224,131.68433,1.7455
5970,K01752.01,0,FALSE POSITIVE,16.6094904,147.61311,3.189
5971,K07816.01,0,FALSE POSITIVE,0.566789505,131.8313,5.835
5972,K02277.01,0,FALSE POSITIVE,2.62982665,132.08013,6.213
5973,K02284.01,0,FALSE POSITIVE,2.69787749,133.65962,1.915
5974,K02292.01,0,FALSE POSITIVE,5.23340265,133.1457,3.242
5975,K02301.01,0,FALSE POSITIVE,3.51289168,133.79619,3.313
5976,K02061.01,0,CANDIDATE,14.092583189,141.1447066,4.1536
5977,K07826.01,0,FALSE POSITIVE,9.087508013,137.2042403,2.7597
5978,K03954.01,0,FALSE POSITIVE,0.65244373,132.05504,1.471
5979,K03955.01,0,FALSE POSITIVE,1.332564704,132.04974,5.9775
5980,K03956.01,0,FALSE POSITIVE,2.636899795,132.07629,0.9105
5981,K03957.01,0,FALSE POSITIVE,0.660629055,131.86099,5.894
5982,K03958.01,0,FALSE POSITIVE,0.885123683,131.88646,3.3865
5983,K07836.01,0,FALSE POSITIVE,471.65421,421.64532,3.456
5984,K01625.01,0,FALSE POSITIVE,1.221204888,133.61014,1.8511
5985,K01617.01,0,FALSE POSITIVE,135.90795753,199.74974,1.83
5986,K01620.01,0,FALSE POSITIVE,0.959853772,131.85197,1.9163
5987,K01631.01,0,CANDIDATE,0.592243731,131.654831,1.386
5988,K01634.01,0,FALSE POSITIVE,46.882525,174.9031,1.93
5989,K01614.01,0,FALSE POSITIVE,20.7191626,143.30626,3.912
5990,K07847.01,0,CANDIDATE,399.37587,300.0792,21.25
5991,K01919.01,0,FALSE POSITIVE,16.60973843,147.6085,4.515
5992,K01743.01,0,FALSE POSITIVE,54.323118,153.7774,25.863
5993,K01741.01,0,FALSE POSITIVE,5.803127153,136.101253,4.9041
5994,K01767.01,0,FALSE POSITIVE,35.51619219,165.930432,2.5
5995,K01769.01,0,FALSE POSITIVE,0.589049151,132.1792702,2.25397
5996,K02065.01,1,CONFIRMED,80.2321467,162.39301,4.656
5997,K02068.01,0,CANDIDATE,41.88970036,172.00102,1.35
5998,K02070.01,0,FALSE POSITIVE,1.791406261,132.99503,2.8159
5999,K02077.01,0,FALSE POSITIVE,1.25483232,132.18633,2.67
6000,K02085.01,0,FALSE POSITIVE,5.71483873,132.13046,2.748
6001,K07828.01,0,FALSE POSITIVE,17.5859472,138.7798,3.815
6002,K03959.01,0,FALSE POSITIVE,1.332567005,132.0492,6.3373
6003,K02147.02,1,CONFIRMED,10.32736351,139.37228,1.889
6004,K03960.01,0,FALSE POSITIVE,2.54557259,132.69874,5.636
6005,K03961.01,0,FALSE POSITIVE,0.704541784,132.18236,1.0726
6006,K03962.01,0,FALSE POSITIVE,0.697996932,132.136059,4.3323
6007,K03963.01,0,FALSE POSITIVE,6.63449721,134.16545,22.982
6008,K01623.01,0,FALSE POSITIVE,110.9215892,174.22374,5.282
6009,K01657.01,0,FALSE POSITIVE,3.88673217,136.94489,20.491
6010,K01658.01,1,CONFIRMED,1.544928892,133.5487914,1.43586
6011,K01663.01,0,FALSE POSITIVE,11.76921923,138.41222,3.219
6012,K01664.01,0,FALSE POSITIVE,44.638983058,156.45087,3.04001
6013,K03104.01,0,CANDIDATE,1.236866732,132.1776,1.242
6014,K03118.01,0,FALSE POSITIVE,174.95980475,151.16448,5.23
6015,K03121.01,0,FALSE POSITIVE,1.926888595,131.63323,1.235
6016,K01422.05,1,CONFIRMED,34.1420506,136.03624,2.945
6017,K03133.01,0,FALSE POSITIVE,0.241842544,131.86819,0.7257
6018,K03134.01,0,FALSE POSITIVE,0.865759153,131.57771,0.8408
6019,K03137.01,0,CANDIDATE,1.332035996,131.58386,1.391
6020,K03138.01,1,CONFIRMED,8.68910764,133.23559,1.1627
6021,K03139.01,0,FALSE POSITIVE,0.63624396,131.968841,4.0
6022,K03143.01,0,FALSE POSITIVE,4.4040248,134.00341,2.41
6023,K03149.01,0,FALSE POSITIVE,9.81101738,134.18676,2.09
6024,K00351.05,1,CONFIRMED,8.71980135,139.52134,3.7454
6025,K00351.06,1,CONFIRMED,7.00821787,137.67164,3.812
6026,K02881.01,0,FALSE POSITIVE,0.903583394,131.877566,1.5942
6027,K02893.01,0,FALSE POSITIVE,0.99014722,132.02928,0.9394
6028,K02902.01,0,FALSE POSITIVE,138.61227705,170.98026,13.79
6029,K02909.01,0,FALSE POSITIVE,0.77359329,132.09232,1.7603
6030,K02916.01,0,FALSE POSITIVE,0.306937807,131.635518,0.5925
6031,K02925.01,0,CANDIDATE,0.716531851,131.7213,0.655
6032,K02934.01,0,FALSE POSITIVE,0.637487312,131.97829,1.9626
6033,K00918.02,0,FALSE POSITIVE,5.71489488,134.87432,2.0705
6034,K00966.02,0,FALSE POSITIVE,7.76967007,133.0900444,4.74
6035,K01961.02,0,FALSE POSITIVE,76.642481,143.224,5.476
6036,K02037.02,0,CANDIDATE,5.47715718,352.84857,1.3849
6037,K02473.02,0,FALSE POSITIVE,73.45736853,373.2353172,5.28
6038,K02533.02,0,FALSE POSITIVE,9.49361221,136.1777807,6.52
6039,K02570.02,0,FALSE POSITIVE,4.4296786,133.1491002,1.96
6040,K02586.02,0,FALSE POSITIVE,5.9703813,356.5416,0.669
6041,K02612.02,0,CANDIDATE,7.57299816,131.94317,2.645
